title,areacode,addr1,cat2,mapx,mapy,firstimage
까치울 먹거리촌 (작동 먹거리촌),31,경기도 부천시 작동,A0203,126.813582,37.51482675,http://tong.visitkorea.or.kr/cms/resource/80/2480780_image2_1.jpg
깡깡이 예술마을,6,부산광역시 영도구 대평북로 36,A0203,129.0342207,35.0932044,
깨어있는시민 문화체험전시관,36,경상남도 김해시 봉하로 132,A0206,128.7717042,35.31394982,http://tong.visitkorea.or.kr/cms/resource/34/2864334_image2_1.jpg
꺼먹다리,32,강원특별자치도 화천군 화천읍 평화로 685,A0201,127.7619283,38.1060947,http://tong.visitkorea.or.kr/cms/resource/11/2921711_image2_1.jpg
꽃게다리,34,충청남도 태안군 안면읍 창기리,A0205,126.3157801,36.58581445,
꽃길글램핑,36,경상남도 산청군 왕등재로 160,A0302,127.8240573,35.39733727,http://tong.visitkorea.or.kr/cms/resource/30/2907730_image2_1.jpg
꽃내라팜,32,강원특별자치도 고성군 간성읍 꽃내마루길 75,A0302,128.426563,38.34911514,http://tong.visitkorea.or.kr/cms/resource/23/2752923_image2_1.JPG
꽃단지마을,33,충청북도 제천시 한수면 월악로7길 94,A0203,128.1035986,36.92897622,
꽃동네제빵소(꽃구움),33,충청북도 음성군 원중로1119번길 42 꽃동네학교,A0203,127.5663341,36.8905819,http://tong.visitkorea.or.kr/cms/resource/84/2822184_image2_1.jpg
꽃마을 경주한방병원,35,경상북도 경주시 탑동,A0202,129.2111043,35.82359783,http://tong.visitkorea.or.kr/cms/resource/56/179456_image2_1.jpg
꽃보라동산,4,대구광역시 북구 산격동,A0202,128.6010255,35.88924291,
꽃이 머무는 자리(찬고을),34,충청남도 청양군 사수터길 99-14,A0203,126.8569836,36.39404858,http://tong.visitkorea.or.kr/cms/resource/47/2821547_image2_1.JPG
꽃재체험농원,31,경기도 파주시 조리읍 장곡리,A0203,126.8418087,37.75624361,
꽃절(화암사),33,충청북도 음성군 원남면 보덕로 330,A0201,127.6345805,36.89949323,http://tong.visitkorea.or.kr/cms/resource/38/1944738_image2_1.jpg
꽃주렁나무주렁캠핑장,31,경기도 용인시 처인구 이동읍 경기동로1024번길 40,A0302,127.2101044,37.11438301,http://tong.visitkorea.or.kr/cms/resource/93/2754693_image2_1.jpg
꽃지안면도레포츠,34,충청남도 태안군 안면읍 꽃지해안로 412,A0302,126.337397,36.50285492,http://tong.visitkorea.or.kr/cms/resource/01/2770701_image2_1.jpg
꽃지카트장,34,충청남도 태안군 안면읍 승언리,A0302,126.3394051,36.50321047,http://tong.visitkorea.or.kr/cms/resource/15/3057015_image2_1.jpg
꽃지해수욕장,34,충청남도 태안군 안면읍 승언리,A0101,126.3346639,36.50136616,http://tong.visitkorea.or.kr/cms/resource/06/2649006_image2_1.jpg
꽃지해안공원,34,충청남도 태안군 안면읍,A0202,126.3371166,36.49940531,http://tong.visitkorea.or.kr/cms/resource/36/3055536_image2_1.jpg
꾸러기캠핑장,36,경상남도 진주시 금곡면 검암길 31,A0302,128.1823916,35.11551702,http://tong.visitkorea.or.kr/cms/resource/47/2749647_image2_1.jpg
꾸지나무골해수욕장,34,충청남도 태안군 이원면 내리,A0101,126.293384,36.93498766,http://tong.visitkorea.or.kr/cms/resource/95/2518195_image2_1.jpg
꿀벌나라테마공원,35,경상북도 칠곡군 석적읍 강변대로 1580-1,A0202,128.4048921,36.01730534,http://tong.visitkorea.or.kr/cms/resource/24/2638924_image2_1.JPG
꿀벌랜드,33,충청북도 괴산군 모래재로 941 보광초등학교화곡분교,A0203,127.7119624,36.79935892,http://tong.visitkorea.or.kr/cms/resource/47/2903347_image2_1.jpg
꿈꾸는 캠핑장,38,전라남도 곡성군 고달면 고산로 325,A0302,127.3661449,35.29273274,
꿈꾸는계곡 야영장,32,강원특별자치도 양양군 현북면 어성전길 391,A0302,128.674484,37.93295448,http://tong.visitkorea.or.kr/cms/resource/26/2744626_image2_1.JPG
꿈꾸는농부오토캠핑장,3,대전광역시 동구 산내로 716,A0302,127.4671443,36.2358774,
꿈꾸는시계,34,충청남도 논산시 벌곡면 수락로443번길 47-2,A0302,127.28802,36.18773806,http://tong.visitkorea.or.kr/cms/resource/76/2749776_image2_1.JPG
꿈꾸는캠핑장,36,경상남도 합천군 봉산면 서부로 4326,A0302,128.0423042,35.62548482,http://tong.visitkorea.or.kr/cms/resource/44/2728644_image2_1.jpg
꿈뜨락몰,38,전라남도 여수시 중앙로 43,A0203,127.7325796,34.74063172,http://tong.visitkorea.or.kr/cms/resource/24/2797024_image2_1.jpg
꿈바라기,35,경상북도 포항시 남구 오천읍 도솔로 17,A0203,129.425626,35.96368053,
꿈애오토캠핑장,35,경상북도 칠곡군 왜관읍 봉계1길 6,A0302,128.4541993,35.99862781,http://tong.visitkorea.or.kr/cms/resource/85/2728685_image2_1.jpg
꿈에그린캠핑장,31,경기도 포천시 이동면 화동로1870번길 31,A0302,127.3710667,38.01398984,http://tong.visitkorea.or.kr/cms/resource/42/2732142_image2_1.jpg
꿈엔들캠프장,32,강원특별자치도 영월군 무릉도원면 무릉법흥로 968-12,A0302,128.2809706,37.34290133,http://tong.visitkorea.or.kr/cms/resource/82/2749682_image2_1.jpg
꿈의대화캠핑장,32,강원특별자치도 평창군 대화면 해뜰마을길 49-6,A0302,128.4514978,37.50209451,http://tong.visitkorea.or.kr/cms/resource/62/2749662_image2_1.jpg
꿈의동산,31,경기도 가평군 청평면 에덴벚꽃길 139,A0202,127.4770887,37.78551563,http://tong.visitkorea.or.kr/cms/resource/11/2932211_image2_1.jpg
꿈팜,31,경기도 고양시 덕양구 서리골길 155-22 (선유동),A0203,126.9135982,37.69726288,
끝등 전망대,38,전라남도 여수시 돌산읍 금성리,A0205,127.774977,34.58815785,http://tong.visitkorea.or.kr/cms/resource/55/3008455_image2_1.jpg
나각산,35,경상북도 상주시 낙동면 물량리 산65,A0101,128.3016048,36.38369786,http://tong.visitkorea.or.kr/cms/resource/39/2756739_image2_1.jpg
나곡낚시공원 (바다낚시공원),35,경상북도 울진군 북면 나곡리 33-1,A0202,129.3773154,37.11792048,http://tong.visitkorea.or.kr/cms/resource/57/2754157_image2_1.jpg
나곡해수욕장,35,경상북도 울진군 나실길 20-20,A0101,129.3708991,37.12574724,http://tong.visitkorea.or.kr/cms/resource/76/3060776_image2_1.JPG
나남수목원,31,경기도 포천시 신북면 청신로1196번길 56,A0101,127.1508027,37.94818515,
나눔농장,31,경기도 파주시 산남로 6 (산남동),A0203,126.6885519,37.70424138,
나대용생가및묘소,38,전라남도 나주시 문평면 오륜길 28-5,A0201,126.6135146,35.05516902,http://tong.visitkorea.or.kr/cms/resource/40/3051040_image2_1.jpg
나드리캠핑장,33,충청북도 옥천군 청성면 삼남2길 6,A0302,127.740774,36.2923314,http://tong.visitkorea.or.kr/cms/resource/87/2749787_image2_1.jpg
나들목 가족공원,37,전북특별자치도 전주시 덕진구 용정동 469-15,A0202,127.0555462,35.8763223,
나라골보리말체험학교,35,경상북도 영덕군 창수면 인량길 178,A0203,129.3713135,36.55225719,
나래공원,34,충청남도 부여군 부여읍 신기정로94번길 17-17,A0202,126.9070687,36.26307834,
나로우주해수욕장,38,전라남도 고흥군 봉래면 신금길 30-23,A0101,127.4687817,34.46720222,
나리분지,35,경상북도 울릉군 북면 나리길,A0101,130.8666011,37.52074058,
나리소전망대,32,강원특별자치도 정선군 신동읍 고성리,A0101,128.5994305,37.26496079,http://tong.visitkorea.or.kr/cms/resource/75/3036175_image2_1.jpg
나린오토캠핑장,31,경기도 연천군 미산면 어삼로 391-81,A0302,126.9720114,38.01868478,http://tong.visitkorea.or.kr/cms/resource/37/2736037_image2_1.JPG
나만갑선생신도비,31,경기도 구리시 사노동,A0205,127.1358881,37.63446863,http://tong.visitkorea.or.kr/cms/resource/45/720445_image2_1.jpg
나무그늘 아래 바베큐장,31,경기도 파주시 문산읍 사목로 48,A0302,126.754605,37.87307842,http://tong.visitkorea.or.kr/cms/resource/33/3081633_image2_1.JPG
나무마을목공방,1,서울특별시 양천구 목동서로 159-2,A0203,126.8736539,37.52759023,http://tong.visitkorea.or.kr/cms/resource/47/2611647_image2_1.bmp
나무새캠핑장,31,경기도 포천시 신북면 간자동길 138-74,A0302,127.1518186,37.97161021,http://tong.visitkorea.or.kr/cms/resource/22/2728622_image2_1.jpg
나무야나무야캠핑장,33,충청북도 괴산군 유상길 85 하프타임스쿨2막학교,A0302,127.9761227,36.77894943,http://tong.visitkorea.or.kr/cms/resource/84/2908084_image2_1.jpg
나무이야기 영농조합법인,35,경상북도 청도군 청려로 170-111,A0203,128.5511928,35.62554403,
나무키움(전의양묘영농조합법인),8,세종특별자치시 전의면 근성길 14,A0203,127.1978759,36.67644714,
나바론하늘길,39,제주특별자치도 제주시 추자면 대서리,A0101,126.2866222,33.96125031,http://tong.visitkorea.or.kr/cms/resource/68/2863868_image2_1.JPG
나바위 성당(화산천주교회),37,전북특별자치도 익산시 망성면 나바위1길 146,A0201,126.9994276,36.13828033,http://tong.visitkorea.or.kr/cms/resource/37/2643537_image2_1.jpg
나본마을,36,경상남도 하동군 청암면 청학로 1257,A0203,127.7764532,35.18248565,http://tong.visitkorea.or.kr/cms/resource/10/2795510_image2_1.jpg
나불도유원지,38,전라남도 영암군 삼호읍 나불외도로 165-1,A0202,126.4634816,34.78668014,http://tong.visitkorea.or.kr/cms/resource/40/3056840_image2_1.jpg
나불지 생태공원,4,대구광역시 동구 각산동 134,A0101,128.7197653,35.87976007,
나사해변(나사리해수욕장),7,울산광역시 울주군 서생면 나사리 434-5,A0101,129.3408534,35.35685,http://tong.visitkorea.or.kr/cms/resource/50/2800750_image2_1.jpg
나산 솟대 장승공원,38,전라남도 함평군 나산면 나산길 56-69,A0202,126.6144047,35.11316248,http://tong.visitkorea.or.kr/cms/resource/23/191023_image2_1.jpg
나산서원,35,경상북도 경주시 양남면 나산1길 27,A0201,129.4579999,35.71034027,
나석주의사동상,1,서울특별시 중구 을지로 66,A0205,126.9850482,37.56551004,http://tong.visitkorea.or.kr/cms/resource/66/3077666_image2_1.JPG
나실 마그마 혼합대,35,경상북도 청송군 부남면 대전리,A0101,129.0652688,36.34715521,http://tong.visitkorea.or.kr/cms/resource/09/2918209_image2_1.jpg
나아해변,35,경상북도 경주시 양남면 나아4길 17-1,A0101,129.4692239,35.70888509,http://tong.visitkorea.or.kr/cms/resource/09/2757009_image2_1.jpg
나우캠핑장관광농원,32,강원특별자치도 횡성군 공근면 공근북로 122-100,A0302,128.0117026,37.55212486,http://tong.visitkorea.or.kr/cms/resource/96/2756196_image2_1.JPG
나의향수,32,강원특별자치도 춘천시 전원안길 1,A0203,127.7357319,37.87772914,http://tong.visitkorea.or.kr/cms/resource/23/3007423_image2_1.jpg
나전역(카페 및 계곡수 체험장),32,강원특별자치도 정선군 북평8길 38,A0203,128.6683798,37.44986302,http://tong.visitkorea.or.kr/cms/resource/97/2731297_image2_1.jpg
나절로미술관,38,전라남도 진도군 임회면 진도대로 3886,A0206,126.21851,34.38275487,
나정고운모래해변,35,경상북도 경주시 감포읍 동해안로 1915,A0101,129.4917865,35.78298551,
나조스트,32,강원특별자치도 영월군 김삿갓면 김삿갓로 638,A0302,128.6043707,37.10947599,http://tong.visitkorea.or.kr/cms/resource/55/2734955_image2_1.JPG
나주 구진포 장어거리,38,전라남도 나주시 다시면 가운리,A0203,126.6723606,35.00733651,http://tong.visitkorea.or.kr/cms/resource/32/3053432_image2_1.jpg
나주 금성관,38,전라남도 나주시 금성관길 8,A0201,126.7165671,35.03339541,http://tong.visitkorea.or.kr/cms/resource/89/2515589_image2_1.jpg
나주 목사내아,38,전라남도 나주시 금성관길 13-10,A0201,126.7153145,35.03222608,http://tong.visitkorea.or.kr/cms/resource/55/2515655_image2_1.jpg
나주 반남 고분군,38,전라남도 나주시 반남면,A0201,126.6472235,34.91211627,http://tong.visitkorea.or.kr/cms/resource/41/3053741_image2_1.jpg
나주 복암리 고분군,38,전라남도 나주시 다시면 백호로 287,A0201,126.65709,34.99605419,
나주 순교성지,38,전라남도 나주시 박정길 7-40,A0201,126.7150283,35.03679501,http://tong.visitkorea.or.kr/cms/resource/07/2516307_image2_1.jpg
나주 영모정,38,전라남도 나주시 다시면 회진길 14-22,A0201,126.6683223,34.99795972,http://tong.visitkorea.or.kr/cms/resource/07/217107_image2_1.jpg
나주 영산나루마을,38,전라남도 나주시 공산면 덕음로 548-7,A0203,126.5939292,34.98443779,http://tong.visitkorea.or.kr/cms/resource/46/2516446_image2_1.jpg
나주 완사천,38,전라남도 나주시 송월동,A0101,126.7139733,35.01560293,
나주 우습제,38,전라남도 나주시 공산면 나주서부로 1362,A0101,126.582723,34.93762343,
나주 이슬촌마을,38,전라남도 나주시 노안면 이슬촌길 119,A0203,126.6759912,35.10306465,
나주 죽산보 오토캠핑장,38,전라남도 나주시 우정로 10,A0302,126.7818949,35.02475304,http://tong.visitkorea.or.kr/cms/resource/03/2797703_image2_1.JPG
나주 철천리 마애칠불상과 석조여래입상,38,전라남도 나주시 봉황면,A0201,126.7810777,34.93776561,
나주 회진성,38,전라남도 나주시 다시면,A0201,126.6687749,35.00206482,
나주글램핑어스,38,전라남도 나주시 경현길 65,A0302,126.7051486,35.03660875,http://tong.visitkorea.or.kr/cms/resource/02/2749802_image2_1.jpg
나주배박물관,38,전라남도 나주시 금천면 영산로 5838,A0206,126.7668793,35.03412951,http://tong.visitkorea.or.kr/cms/resource/69/2540369_image2_1.JPG
나주은행나무수목원,38,전라남도 나주시 남평읍 동촌로 236-42,A0101,126.870517,35.05145151,
나주철도공원,38,전라남도 나주시 삼영동 174-1,A0202,126.7067687,35.00530398,http://tong.visitkorea.or.kr/cms/resource/36/2796536_image2_1.jpg
나주학생독립운동기념관,38,전라남도 나주시 죽림길 26,A0206,126.7262831,35.02814895,http://tong.visitkorea.or.kr/cms/resource/89/1609389_image2_1.jpg
나주향교,38,전라남도 나주시 향교길 38,A0201,126.7113842,35.03345365,http://tong.visitkorea.or.kr/cms/resource/92/1609392_image2_1.jpg
나주호,38,전라남도 나주시 다도면 방산리,A0101,126.8636285,34.94741313,http://tong.visitkorea.or.kr/cms/resource/86/3060686_image2_1.jpg
나진피서지,38,전라남도 여수시 화양면 참새미길 27,A0302,127.6145714,34.70300057,
나태주 골목길,34,충청남도 공주시 대통1길 56-7,A0203,127.1229193,36.45377971,
나폴레옹갤러리,31,경기도 성남시 분당구 대왕판교로645번길 36,A0206,127.1021145,37.40040908,http://tong.visitkorea.or.kr/cms/resource/68/3057668_image2_1.jpg
나혜석거리,31,경기도 수원시 팔달구 인계동,A0203,127.0334106,37.26416808,http://tong.visitkorea.or.kr/cms/resource/96/2480796_image2_1.jpg
나홀로나무,39,제주특별자치도 제주시 한림읍 금악리 산 30-8,A0101,126.3492166,33.35095238,http://tong.visitkorea.or.kr/cms/resource/05/2800505_image2_1.jpg
나화랑,1,서울특별시 은평구 연서로29길 34-14 (갈현동),A0206,126.9171584,37.62054409,http://tong.visitkorea.or.kr/cms/resource/75/683375_image2_1.jpg
낙강교,35,경상북도 상주시 중동면 회상리,A0205,128.2569539,36.45782191,http://tong.visitkorea.or.kr/cms/resource/97/3055797_image2_1.JPG
낙강물길공원,35,경상북도 안동시 상아동 423,A0202,128.7709712,36.58790832,http://tong.visitkorea.or.kr/cms/resource/46/2675646_image2_1.JPG
낙덕정,37,전북특별자치도 순창군 북픙면 상송리,A0201,126.9710676,35.44400884,
낙동강,35,경상북도 구미시 남구미로,A0101,128.386864,36.083853,http://tong.visitkorea.or.kr/cms/resource/15/1227915_image2_1.jpg
낙동강 경천대(경천대 전망대),35,경상북도 상주시 사벌국면 경천로 652,A0201,128.2440301,36.45828273,http://tong.visitkorea.or.kr/cms/resource/90/3082790_image2_1.jpg
낙동강 레일파크,36,경상남도 김해시 생림면 마사로473번길 41,A0202,128.820865,35.37181645,http://tong.visitkorea.or.kr/cms/resource/88/2656488_image2_1.jpg
낙동강 생태탐방선,6,부산광역시 사하구 하단동 1149-10,A0101,128.9492082,35.11025093,http://tong.visitkorea.or.kr/cms/resource/51/2787651_image2_1.jpg
낙동강 위더스 럭셔리글램핑,36,경상남도 창녕군 박진로 627,A0302,128.4047083,35.42538893,http://tong.visitkorea.or.kr/cms/resource/49/2909649_image2_1.jpg
낙동강래프팅,35,경상북도 봉화군 명호면 청량로 1136-18,A0303,128.9031432,36.85715229,http://tong.visitkorea.or.kr/cms/resource/36/1981536_image2_1.jpg
낙동강레포츠밸리강변오토캠핑장,4,대구광역시 달성군 구지면 구지서로 199,A0302,128.3678576,35.672877,http://tong.visitkorea.or.kr/cms/resource/13/2749813_image2_1.jpg
낙동강승전기념관,4,대구광역시 남구 앞산순환로 574-110,A0206,128.5887867,35.8271386,http://tong.visitkorea.or.kr/cms/resource/77/1573777_image2_1.jpg
낙동강역사이야기관,35,경상북도 상주시 낙동면 낙동1길 116,A0206,128.3087602,36.36642774,http://tong.visitkorea.or.kr/cms/resource/44/2756744_image2_1.JPG
낙동강철교전망대,36,경상남도 김해시 생림면 마사로 476,A0205,128.8234702,35.37511612,http://tong.visitkorea.or.kr/cms/resource/71/2794871_image2_1.jpg
낙동강하구 (부산 국가지질공원),6,부산광역시 사하구 낙동남로 1240,A0101,128.9460086,35.10455151,http://tong.visitkorea.or.kr/cms/resource/37/3029337_image2_1.jpg
낙동강하구에코센터,6,부산광역시 사하구 낙동남로 1240,A0101,128.9458947,35.10442929,
낙동서원,4,대구광역시 달서구 송현로7길 32,A0201,128.5454685,35.82000528,
낙봉서원,35,경상북도 구미시 해평면 낙성1길 84-7,A0201,128.3848581,36.20117019,
낙빈서원,4,대구광역시 달성군 하빈면 묘동4길 21,A0201,128.4124555,35.90797621,
낙산 해수욕장,32,강원특별자치도 양양군 강현면 해맞이길 59,A0101,128.6336291,38.11775444,http://tong.visitkorea.or.kr/cms/resource/31/2745231_image2_1.jpg
낙산공원,1,서울특별시 종로구 낙산길 41,A0202,127.0065125,37.58057256,
낙산도립공원,32,강원특별자치도 양양군 강현면 일출로 42,A0101,128.6313822,38.11610181,http://tong.visitkorea.or.kr/cms/resource/45/3045745_image2_1.jpg
낙산사,32,강원특별자치도 양양군 강현면 낙산사로 100,A0201,128.6273545,38.12485627,http://tong.visitkorea.or.kr/cms/resource/56/2739156_image2_1.jpg
낙산사 의상대,32,강원특별자치도 양양군 강현면 낙산사로 100,A0201,128.6307431,38.12537017,http://tong.visitkorea.or.kr/cms/resource/15/2739115_image2_1.jpg
낙산해안로,32,강원특별자치도 양양군 강현면 물치천로 28,A0101,128.6051167,38.15343585,
낙생대공원,31,경기도 성남시 분당구 판교역로 75,A0202,127.1076838,37.38757734,http://tong.visitkorea.or.kr/cms/resource/27/2760227_image2_1.jpg
낙선재,1,서울특별시 종로구 율곡로 99,A0201,126.9935443,37.57860034,http://tong.visitkorea.or.kr/cms/resource/93/1568293_image2_1.jpg
낙안돌탑공원,38,전라남도 순천시 낙안면 민속마을길 1697,A0202,127.3462203,34.90695919,
낙안온천,38,전라남도 순천시 낙안면 조정래길 933,A0202,127.3379874,34.91947431,
